transaction_id,customer_id,bank_name,account_type,merchant_name,merchant_category,transaction_amount,currency,payment_method,upi_app,transaction_type,transaction_hour,transaction_day,transaction_month,customer_age,occupation,annual_income,state,city,device_type,device_brand,mobile_network,authentication_method,authentication_status,login_attempts,failed_login_count,previous_transactions,average_transaction_amount,account_balance,beneficiary_age_days,beneficiary_bank,merchant_risk_score,device_trust_score,ip_risk_score,transaction_distance_km,location_match,new_device,international_transaction,weekend_transaction,high_value_transaction,transaction_duration_sec,fraud_label
TXN1000072,CUST43202,State Bank of India,Current,Swiggy,Hospital,2088.2,INR,UPI,Navi,Ticket Booking,10,Wednesday,February,69,Farmer,1982706,Odisha,Bhubaneswar,Laptop,Motorola,BSNL,Biometric,Success,2,3,88,2301.21,787274.73,2038,Canara Bank,77.99,53.42,42.14,1843.96,Yes,Yes,No,No,No,256.58,Legitimate
TXN1000073,CUST65640,HDFC Bank,Business,Big Bazaar,Utility Bill,6489.88,INR,Debit Card,Paytm,Purchase,2,Wednesday,November,36,Self-Employed,2020306,Uttar Pradesh,Lucknow,Laptop,Xiaomi,BSNL,Biometric,Success,4,0,93,5333.46,36557.99,3564,Canara Bank,15.4,51.33,12.44,2391.04,Yes,No,No,Yes,No,264.34,Fraudulent
TXN1000074,CUST93816,State Bank of India,Savings,Airtel,Hospital,9795.7,INR,NEFT,PhonePe,Bill Payment,19,Saturday,August,20,Business,431997,Assam,Guwahati,iPhone,Realme,Vi,MPIN,Success,5,0,77,13644.77,754214.05,629,Bank of Baroda,66.72,68.62,51.27,576.67,Yes,No,No,Yes,No,248.73,Legitimate
TXN1000075,CUST68188,HDFC Bank,Current,LIC India,Hospital,1876.79,INR,Net Banking,Paytm,Ticket Booking,8,Tuesday,February,19,Business,2243142,Punjab,Amritsar,Laptop,Apple,Vi,Biometric,Success,6,3,27,1450.87,478020.62,2507,Punjab National Bank,54.88,40.82,51.52,1227.97,No,No,No,Yes,No,71.03,Legitimate
TXN1000076,CUST26074,ICICI Bank,Savings,BSNL,Fuel Station,6939.33,INR,Mobile Wallet,PhonePe,Ticket Booking,10,Saturday,June,63,Employee,2456855,Haryana,Gurugram,Tablet,Oppo,Airtel,UPI PIN,Success,3,1,15,9034.79,104047.18,824,ICICI Bank,89.43,96.45,86.21,2023.79,Yes,No,No,No,No,79.53,Legitimate
TXN1000077,CUST13445,Canara Bank,Salary,BSNL,Utility Bill,7798.62,INR,NEFT,Amazon Pay,Purchase,2,Wednesday,July,63,Retired,2354927,Rajasthan,Jodhpur,Laptop,OnePlus,Jio,UPI PIN,Success,3,0,57,4983.53,769716.52,1909,Indian Bank,15.4,91.56,99.15,153.79,Yes,No,No,Yes,No,107.6,Legitimate
TXN1000078,CUST82260,Kotak Mahindra Bank,Current,Bharat Petroleum,Education,820.63,INR,UPI,Navi,Purchase,16,Tuesday,May,28,Business,1503337,Punjab,Ludhiana,iPhone,Realme,Vi,OTP,Success,3,1,81,1015.89,680540.09,3918,Indian Bank,87.39,76.67,83.7,1743.68,Yes,No,No,Yes,No,265.08,Fraudulent
TXN1000079,CUST91922,Punjab National Bank,Savings,LIC India,E-Commerce,3920.13,INR,NEFT,Amazon Pay,Cash Withdrawal,4,Tuesday,November,57,Farmer,322781,Uttar Pradesh,Lucknow,Android,Apple,Jio,Biometric,Success,6,1,98,5108.94,656047.56,2344,Union Bank of India,26.72,92.7,0.11,1390.45,Yes,No,No,Yes,No,186.99,Fraudulent
TXN1000080,CUST92203,Indian Bank,Salary,Swiggy,Travel,1065.64,INR,RTGS,Navi,Ticket Booking,12,Wednesday,August,22,Student,813037,Tamil Nadu,Trichy,Laptop,OnePlus,BSNL,MPIN,Success,2,2,77,1099.73,86031.02,589,Canara Bank,77.3,63.3,96.3,854.68,Yes,No,No,No,No,56.26,Legitimate
TXN1000081,CUST62260,ICICI Bank,Salary,LIC India,Utility Bill,4600.96,INR,IMPS,Paytm,Bill Payment,14,Monday,May,46,Government,740883,West Bengal,Kolkata,Android,Samsung,Vi,MPIN,Success,5,3,31,3372.97,567003.32,3944,ICICI Bank,49.99,24.63,7.47,2131.04,No,No,No,Yes,No,43.38,Legitimate
TXN1000082,CUST34881,ICICI Bank,Business,LIC India,Travel,2719.84,INR,Mobile Wallet,Paytm,Recharge,0,Monday,July,50,Retired,1159689,West Bengal,Kolkata,iPhone,Realme,Jio,OTP,Success,3,3,76,3118.67,219264.52,3615,Bank of Baroda,99.73,54.09,45.14,409.06,Yes,No,No,No,No,232.98,Legitimate
TXN1000083,CUST24089,Union Bank of India,Current,Myntra,Hospital,542.55,INR,Net Banking,Paytm,Purchase,12,Monday,October,53,Government,1670534,Delhi,New Delhi,Tablet,Apple,BSNL,MPIN,Failed,5,2,105,702.3,25526.2,2553,Kotak Mahindra Bank,74.47,92.76,85.74,2411.3,Yes,No,No,No,No,268.76,Legitimate
TXN1000084,CUST22672,Union Bank of India,Salary,Zomato,Utility Bill,1172.32,INR,Credit Card,Navi,Bill Payment,6,Friday,September,43,Student,340016,Andhra Pradesh,Visakhapatnam,Android,Xiaomi,Vi,MPIN,Failed,5,3,19,1147.19,148827.65,2484,Indian Bank,87.52,82.13,77.09,2111.96,Yes,No,No,Yes,No,273.99,Fraudulent
TXN1000085,CUST90356,Canara Bank,Current,Airtel,Telecom,6599.97,INR,Debit Card,Amazon Pay,Money Transfer,16,Sunday,September,52,Retired,1407412,Telangana,Warangal,Laptop,Samsung,Vi,Biometric,Success,6,0,53,6399.84,478862.65,2391,Punjab National Bank,62.69,39.8,55.84,563.85,Yes,No,No,No,No,240.28,Legitimate
TXN1000086,CUST72205,Punjab National Bank,Current,DMart,Telecom,2468.2,INR,Mobile Wallet,Google Pay,Cash Withdrawal,20,Saturday,October,67,Homemaker,769816,Tamil Nadu,Salem,iPhone,Samsung,Jio,UPI PIN,Success,1,3,40,2255.92,480216.43,1716,ICICI Bank,32.71,75.6,86.01,1949.63,Yes,No,No,Yes,No,35.32,Legitimate
TXN1000087,CUST63788,Indian Bank,Business,DMart,Fuel Station,2912.41,INR,RTGS,Amazon Pay,Money Transfer,21,Thursday,September,42,Farmer,876379,Assam,Guwahati,Laptop,Realme,Vi,Biometric,Success,5,3,24,2871.3,277140.25,3922,Axis Bank,78.7,95.3,7.24,1335.61,Yes,Yes,No,No,No,122.09,Legitimate
TXN1000088,CUST49124,Axis Bank,Salary,Swiggy,Restaurant,7805.13,INR,Mobile Wallet,Paytm,Recharge,11,Friday,December,35,Self-Employed,661177,Uttar Pradesh,Noida,Laptop,OnePlus,Vi,UPI PIN,Success,3,0,36,5932.84,84101.99,3913,HDFC Bank,65.46,76.52,3.16,2340.53,Yes,No,No,No,No,284.47,Legitimate
TXN1000089,CUST95979,Punjab National Bank,Business,Amazon India,Restaurant,4339.5,INR,Debit Card,Amazon Pay,Ticket Booking,8,Tuesday,February,57,Government,1166942,Punjab,Amritsar,Android,Vivo,Airtel,OTP,Success,1,3,42,4729.21,528825.68,2939,Bank of Baroda,57.54,67.8,78.38,1202.26,Yes,No,No,No,No,22.8,Legitimate
TXN1000090,CUST10679,Indian Bank,Current,Jio,E-Commerce,1410.41,INR,Mobile Wallet,BHIM,Ticket Booking,6,Sunday,May,38,Self-Employed,398145,Andhra Pradesh,Visakhapatnam,Android,Vivo,Jio,UPI PIN,Success,4,1,119,1589.48,444513.16,3767,State Bank of India,73.32,38.28,99.63,2436.98,Yes,No,No,Yes,No,128.43,Legitimate
TXN1000091,CUST34420,Punjab National Bank,Savings,Reliance Fresh,Shopping Mall,2070.31,INR,IMPS,Paytm,Money Transfer,14,Saturday,September,51,Retired,712875,Odisha,Bhubaneswar,Laptop,Oppo,Airtel,OTP,Failed,3,1,93,1530.69,333017.94,1880,Punjab National Bank,85.39,70.3,73.54,1919.31,Yes,No,No,Yes,No,134.39,Legitimate
TXN1000092,CUST54185,Punjab National Bank,Current,Big Bazaar,Telecom,5493.9,INR,Net Banking,Navi,Recharge,16,Wednesday,February,43,Employee,925028,Maharashtra,Mumbai,iPhone,Motorola,Vi,UPI PIN,Success,1,2,49,5149.85,474084.09,965,Bank of Baroda,91.67,36.85,62.3,1578.9,Yes,Yes,No,No,No,182.55,Legitimate
TXN1000093,CUST49576,Kotak Mahindra Bank,Savings,Myntra,E-Commerce,2888.02,INR,Credit Card,CRED,Bill Payment,1,Saturday,February,47,Self-Employed,819900,Uttar Pradesh,Kanpur,Laptop,Oppo,Jio,Biometric,Success,3,1,28,2917.17,55771.66,3922,ICICI Bank,46.53,27.79,40.5,1482.3,Yes,No,No,Yes,No,120.37,Fraudulent
TXN1000094,CUST69634,Kotak Mahindra Bank,Salary,Jio,Utility Bill,4757.06,INR,Mobile Wallet,Navi,Cash Withdrawal,21,Sunday,April,66,Government,493388,Haryana,Gurugram,Laptop,Realme,Jio,OTP,Success,1,1,73,5797.8,775871.93,2199,ICICI Bank,48.11,38.88,7.35,424.39,Yes,No,No,Yes,No,137.58,Legitimate
TXN1000095,CUST78202,Bank of Baroda,Savings,Amazon India,Telecom,1178.2,INR,Mobile Wallet,PhonePe,Cash Withdrawal,14,Sunday,January,47,Business,2302717,Maharashtra,Pune,Laptop,Motorola,Jio,MPIN,Success,6,2,92,944.94,303797.19,90,Union Bank of India,62.53,48.54,53.35,1954.48,Yes,No,No,No,No,65.72,Legitimate
TXN1000096,CUST38560,Kotak Mahindra Bank,Savings,DMart,Education,2827.1,INR,Credit Card,CRED,Purchase,17,Monday,February,77,Retired,283105,Uttar Pradesh,Lucknow,Tablet,OnePlus,Airtel,UPI PIN,Success,6,3,47,3814.56,98126.88,3651,Union Bank of India,47.96,94.71,31.62,1268.09,Yes,Yes,No,No,No,207.36,Legitimate
TXN1000097,CUST59236,HDFC Bank,Current,IRCTC,Pharmacy,2890.4,INR,NEFT,Amazon Pay,Recharge,16,Tuesday,December,80,Government,164568,Bihar,Patna,Android,Oppo,BSNL,MPIN,Success,5,3,105,3984.35,203752.55,941,Axis Bank,54.56,47.41,53.22,314.35,Yes,Yes,No,No,No,203.66,Fraudulent
TXN1000098,CUST30332,Punjab National Bank,Current,Indian Oil,Grocery,3512.44,INR,Net Banking,Amazon Pay,Purchase,7,Tuesday,February,24,Student,2022509,Bihar,Patna,Android,Vivo,Jio,MPIN,Success,4,1,69,4546.9,554254.45,890,State Bank of India,84.62,95.57,68.32,1242.94,Yes,No,No,No,No,38.37,Legitimate
TXN1000099,CUST40692,Kotak Mahindra Bank,Salary,Zomato,Restaurant,1895.19,INR,Debit Card,Google Pay,Ticket Booking,16,Tuesday,July,37,Self-Employed,405674,Telangana,Warangal,iPhone,OnePlus,BSNL,OTP,Success,3,3,100,2047.73,661557.69,2149,Canara Bank,68.36,66.17,34.86,398.22,Yes,No,No,Yes,No,261.87,Legitimate
TXN1000100,CUST29558,Punjab National Bank,Business,Big Bazaar,Utility Bill,7161.86,INR,Mobile Wallet,Google Pay,Bill Payment,9,Sunday,December,27,Retired,391692,Assam,Guwahati,Laptop,OnePlus,Airtel,MPIN,Success,2,2,26,6612.63,534240.91,1353,HDFC Bank,81.75,80.98,79.78,1088.96,Yes,Yes,No,Yes,No,101.87,Legitimate
TXN1000101,CUST22119,Indian Bank,Current,DMart,Shopping Mall,3899.68,INR,Net Banking,CRED,Cash Withdrawal,19,Monday,February,30,Government,2160725,Bihar,Patna,iPhone,Realme,Vi,OTP,Success,2,1,94,4097.59,439025.53,481,Bank of Baroda,61.67,63.65,44.44,36.67,Yes,No,No,No,No,141.73,Legitimate
TXN1000102,CUST61987,Axis Bank,Salary,Swiggy,Education,3072.87,INR,Mobile Wallet,Amazon Pay,Ticket Booking,11,Wednesday,May,41,Retired,2104562,Rajasthan,Jaipur,Android,Motorola,Vi,UPI PIN,Success,3,2,52,1906.76,304466.4,188,Kotak Mahindra Bank,42.89,66.41,53.36,1519.76,Yes,No,No,Yes,No,158.76,Legitimate
TXN1000103,CUST12125,Punjab National Bank,Business,Swiggy,Fuel Station,5630.03,INR,RTGS,Paytm,Bill Payment,12,Friday,April,49,Farmer,1229306,Rajasthan,Jaipur,Laptop,Motorola,BSNL,UPI PIN,Success,6,2,21,7416.84,763750.69,574,Indian Bank,67.2,50.41,19.72,1197.96,Yes,No,No,Yes,No,89.04,Legitimate
TXN1000104,CUST81058,State Bank of India,Savings,Apollo Pharmacy,E-Commerce,3312.15,INR,UPI,Navi,Purchase,13,Tuesday,November,32,Employee,783464,Haryana,Gurugram,Android,Vivo,BSNL,Biometric,Success,1,3,84,3604.5,218462.89,1999,State Bank of India,44.29,29.75,18.11,1702.79,Yes,No,No,No,No,239.06,Legitimate
TXN1000105,CUST82305,Union Bank of India,Savings,Reliance Fresh,Utility Bill,6434.87,INR,Debit Card,Amazon Pay,Money Transfer,0,Friday,December,61,Homemaker,901899,Tamil Nadu,Salem,Android,Apple,Airtel,UPI PIN,Success,2,2,104,6046.35,652691.04,1452,Punjab National Bank,40.48,62.12,11.23,6.46,Yes,No,No,No,No,67.55,Legitimate
TXN1000106,CUST58896,Union Bank of India,Business,Flipkart,Restaurant,5697.72,INR,Debit Card,CRED,Purchase,20,Sunday,November,66,Student,542169,Odisha,Bhubaneswar,Laptop,OnePlus,BSNL,MPIN,Success,1,0,89,5029.59,624530.15,702,HDFC Bank,31.11,85.81,42.37,1668.87,Yes,No,No,No,No,50.13,Legitimate
TXN1000107,CUST94529,Canara Bank,Savings,LIC India,Grocery,2428.34,INR,RTGS,Google Pay,Ticket Booking,18,Thursday,May,20,Employee,1325969,Haryana,Faridabad,Android,Xiaomi,Vi,OTP,Success,2,1,96,2375.68,143167.55,3362,Union Bank of India,34.67,38.42,20.62,1594.9,Yes,No,No,Yes,No,296.4,Legitimate
TXN1000108,CUST31292,Kotak Mahindra Bank,Current,Airtel,E-Commerce,1689.0,INR,Credit Card,BHIM,Ticket Booking,4,Sunday,December,64,Employee,2250477,Kerala,Trivandrum,Tablet,Samsung,Jio,MPIN,Success,2,0,43,1983.02,793009.17,2479,Kotak Mahindra Bank,17.2,28.33,72.43,1445.97,Yes,Yes,No,Yes,No,180.75,Legitimate
TXN1000109,CUST13883,Punjab National Bank,Business,Tata Power,Restaurant,7248.51,INR,Credit Card,Amazon Pay,Recharge,13,Tuesday,November,55,Homemaker,509427,Odisha,Bhubaneswar,Tablet,Vivo,Jio,OTP,Success,3,1,48,6341.35,354206.74,2916,ICICI Bank,84.03,73.57,6.99,1600.42,Yes,No,No,No,No,100.68,Legitimate
TXN1000110,CUST57277,HDFC Bank,Savings,Reliance Fresh,Shopping Mall,4472.55,INR,Mobile Wallet,Paytm,Money Transfer,3,Tuesday,February,29,Homemaker,2032586,Odisha,Bhubaneswar,Laptop,Apple,Jio,OTP,Success,3,0,76,4348.05,450056.3,2450,Canara Bank,95.97,34.02,69.0,502.33,Yes,Yes,No,No,No,5.36,Legitimate
TXN1000111,CUST48253,Union Bank of India,Business,Apollo Pharmacy,Utility Bill,379.63,INR,RTGS,Amazon Pay,Cash Withdrawal,5,Saturday,July,28,Business,1277927,Odisha,Bhubaneswar,Tablet,Oppo,BSNL,UPI PIN,Success,1,1,55,523.64,589875.59,1131,Union Bank of India,78.02,39.49,67.16,232.32,Yes,No,No,Yes,No,248.69,Legitimate
TXN1000112,CUST20082,Canara Bank,Salary,Flipkart,E-Commerce,2115.18,INR,Mobile Wallet,Amazon Pay,Cash Withdrawal,6,Thursday,February,26,Self-Employed,178384,Delhi,New Delhi,Laptop,Realme,BSNL,Biometric,Success,4,2,55,1330.3,210858.5,3341,Kotak Mahindra Bank,39.21,27.01,93.7,1384.51,Yes,No,No,No,No,262.63,Legitimate
TXN1000113,CUST52030,Kotak Mahindra Bank,Current,Tata Power,Hospital,3703.23,INR,NEFT,BHIM,Money Transfer,9,Saturday,December,58,Retired,1166801,Telangana,Warangal,Tablet,OnePlus,Vi,MPIN,Success,3,0,119,3380.44,318044.43,2310,Axis Bank,56.27,70.24,67.43,1331.2,Yes,Yes,No,No,No,28.87,Legitimate
TXN1000114,CUST82102,State Bank of India,Business,Amazon India,Travel,6466.77,INR,Debit Card,Navi,Ticket Booking,2,Sunday,July,61,Retired,733759,Maharashtra,Nagpur,Tablet,Vivo,Vi,UPI PIN,Success,6,3,101,7475.33,780500.36,1545,HDFC Bank,65.89,85.8,13.25,2155.04,No,No,No,No,No,249.65,Legitimate
TXN1000115,CUST86315,Union Bank of India,Business,BookMyShow,Grocery,1694.37,INR,Credit Card,CRED,Cash Withdrawal,19,Saturday,February,24,Government,1639014,Bihar,Patna,iPhone,Samsung,BSNL,Biometric,Success,4,0,1,1702.65,64432.33,404,Punjab National Bank,78.79,29.76,59.43,2341.12,Yes,No,No,No,No,68.73,Legitimate
TXN1000116,CUST68429,Canara Bank,Business,BSNL,E-Commerce,3673.22,INR,NEFT,Paytm,Purchase,15,Monday,May,44,Employee,636830,Rajasthan,Jaipur,iPhone,Realme,Vi,Biometric,Success,4,1,66,2650.67,624718.89,1979,Canara Bank,48.68,24.65,99.49,144.45,Yes,No,No,Yes,No,27.02,Legitimate
TXN1000117,CUST67431,Bank of Baroda,Salary,Apollo Pharmacy,Shopping Mall,1733.35,INR,UPI,Navi,Ticket Booking,3,Monday,June,59,Employee,839351,Haryana,Gurugram,iPhone,Xiaomi,Airtel,Biometric,Success,5,3,59,1897.05,183501.24,950,Union Bank of India,27.1,37.66,17.38,1639.31,Yes,No,No,Yes,No,137.69,Legitimate
TXN1000118,CUST93948,Union Bank of India,Business,Reliance Fresh,Telecom,2024.39,INR,RTGS,BHIM,Cash Withdrawal,13,Thursday,January,63,Government,1013122,Maharashtra,Mumbai,Tablet,Apple,Jio,UPI PIN,Success,3,2,25,1885.32,587024.7,1875,HDFC Bank,78.08,20.88,41.62,1203.36,Yes,No,No,No,No,60.96,Legitimate
TXN1000119,CUST74157,Indian Bank,Salary,Airtel,Telecom,5095.64,INR,Net Banking,Amazon Pay,Purchase,11,Wednesday,August,57,Business,1397574,Uttar Pradesh,Noida,Android,Xiaomi,Vi,OTP,Success,2,2,14,3868.02,34585.25,750,Canara Bank,40.28,41.27,64.61,1248.33,Yes,Yes,No,No,No,100.78,Legitimate
TXN1000120,CUST64819,Kotak Mahindra Bank,Current,Airtel,Education,2123.52,INR,NEFT,BHIM,Ticket Booking,17,Saturday,November,77,Business,2477472,Telangana,Warangal,iPhone,Motorola,Vi,UPI PIN,Success,2,2,107,1912.68,367827.69,1848,Kotak Mahindra Bank,79.58,91.37,95.53,1967.26,Yes,No,No,Yes,No,87.41,Fraudulent
TXN1000121,CUST11256,Bank of Baroda,Current,Amazon India,Education,4761.29,INR,Mobile Wallet,BHIM,Ticket Booking,15,Thursday,December,71,Retired,2199754,Karnataka,Mysuru,iPhone,Apple,Jio,UPI PIN,Success,3,0,35,4743.97,360374.48,921,Indian Bank,26.56,91.15,45.06,2206.15,Yes,No,No,No,No,17.29,Legitimate
TXN1000122,CUST69942,Kotak Mahindra Bank,Business,BookMyShow,Utility Bill,1812.78,INR,IMPS,Amazon Pay,Purchase,8,Sunday,September,70,Farmer,2423494,Delhi,New Delhi,Android,Motorola,Airtel,MPIN,Success,1,1,38,1192.21,10180.73,3584,State Bank of India,95.87,79.0,35.33,741.34,Yes,No,No,No,No,109.68,Legitimate
TXN1000123,CUST55688,HDFC Bank,Business,Indian Oil,Restaurant,6011.81,INR,RTGS,Navi,Ticket Booking,18,Saturday,June,73,Homemaker,846177,Bihar,Patna,iPhone,Vivo,Airtel,OTP,Success,5,2,68,5647.72,411968.74,1152,Kotak Mahindra Bank,90.4,82.6,22.78,2439.98,Yes,Yes,No,No,No,233.52,Legitimate
TXN1000124,CUST48356,Punjab National Bank,Salary,LIC India,E-Commerce,3329.49,INR,IMPS,Google Pay,Recharge,1,Wednesday,November,26,Business,1197222,Maharashtra,Pune,iPhone,Realme,Airtel,MPIN,Failed,4,1,73,2109.43,639072.0,2591,Punjab National Bank,32.82,98.4,60.19,1456.06,Yes,No,No,Yes,No,17.9,Legitimate
TXN1000125,CUST69243,HDFC Bank,Savings,Airtel,Utility Bill,1656.33,INR,Debit Card,CRED,Money Transfer,14,Thursday,June,55,Student,540664,Assam,Guwahati,Laptop,Realme,Jio,MPIN,Success,2,3,105,1722.71,131365.2,868,Bank of Baroda,31.01,94.27,67.6,1240.12,Yes,No,No,No,No,259.1,Legitimate
TXN1000126,CUST47171,Canara Bank,Current,Tata Power,Hospital,3356.65,INR,UPI,PhonePe,Purchase,20,Sunday,August,19,Employee,812630,Uttar Pradesh,Kanpur,Laptop,Motorola,Jio,MPIN,Success,2,1,112,2691.34,368701.33,2663,Punjab National Bank,84.99,78.28,77.64,1640.4,Yes,No,No,No,No,164.17,Legitimate
TXN1000127,CUST22234,Canara Bank,Salary,Apollo Pharmacy,Hospital,3610.34,INR,NEFT,PhonePe,Recharge,20,Wednesday,December,62,Government,1950325,Maharashtra,Pune,Android,Apple,Jio,UPI PIN,Success,4,0,16,4953.76,120965.55,2432,Axis Bank,37.53,53.07,75.82,1858.56,Yes,Yes,No,No,No,262.63,Legitimate
TXN1000128,CUST11056,Canara Bank,Savings,Jio,Fuel Station,1851.27,INR,Mobile Wallet,PhonePe,Bill Payment,12,Monday,December,69,Employee,582858,Bihar,Patna,Tablet,Realme,Vi,UPI PIN,Success,4,1,82,1347.83,7960.63,2774,ICICI Bank,28.43,78.12,99.18,247.95,Yes,No,No,No,No,223.99,Legitimate
TXN1000129,CUST83831,State Bank of India,Current,BSNL,Hospital,6929.42,INR,RTGS,CRED,Ticket Booking,4,Thursday,October,61,Retired,1061190,Kerala,Kozhikode,Android,Apple,Airtel,OTP,Success,5,3,44,7143.93,678514.21,3946,Union Bank of India,84.8,86.61,1.1,1873.86,Yes,No,No,Yes,No,95.15,Legitimate
TXN1000130,CUST42477,Punjab National Bank,Savings,Flipkart,Utility Bill,5122.64,INR,Debit Card,Navi,Ticket Booking,0,Sunday,November,74,Self-Employed,1011701,West Bengal,Kolkata,iPhone,OnePlus,Vi,OTP,Success,2,3,49,4582.96,577795.72,462,Axis Bank,89.19,67.44,39.15,1031.55,Yes,Yes,No,No,No,58.49,Legitimate
TXN1000131,CUST79243,State Bank of India,Salary,Zomato,Fuel Station,5219.11,INR,Net Banking,Navi,Cash Withdrawal,13,Wednesday,September,61,Business,2125578,Haryana,Gurugram,Android,Samsung,Jio,OTP,Success,3,1,5,6151.89,180738.28,3779,State Bank of India,71.78,24.22,48.66,1498.42,Yes,Yes,No,Yes,No,27.73,Legitimate
TXN1000132,CUST92388,Indian Bank,Business,Jio,Education,2503.46,INR,IMPS,CRED,Cash Withdrawal,17,Friday,March,35,Employee,1449843,Odisha,Bhubaneswar,Android,Vivo,Airtel,Biometric,Success,4,0,39,3074.04,630997.66,2862,Union Bank of India,54.14,55.22,14.75,820.48,Yes,Yes,No,Yes,No,241.4,Legitimate
TXN1000133,CUST42044,HDFC Bank,Business,Indian Oil,Travel,1558.39,INR,UPI,Paytm,Ticket Booking,23,Saturday,December,29,Employee,203120,Rajasthan,Jaipur,iPhone,Samsung,Airtel,MPIN,Success,3,2,21,1729.88,143012.85,1524,ICICI Bank,70.16,99.29,74.72,1849.97,No,No,No,No,No,103.68,Legitimate
TXN1000134,CUST25473,State Bank of India,Salary,Jio,Shopping Mall,5431.45,INR,IMPS,Paytm,Ticket Booking,18,Saturday,February,49,Retired,2292374,Uttar Pradesh,Noida,Tablet,Samsung,BSNL,UPI PIN,Success,3,1,32,6872.73,414703.97,3168,HDFC Bank,33.38,95.25,25.93,1074.14,Yes,No,No,Yes,No,133.38,Fraudulent
TXN1000135,CUST76692,State Bank of India,Savings,Reliance Fresh,Restaurant,5025.52,INR,UPI,BHIM,Money Transfer,12,Tuesday,March,77,Student,2468882,Andhra Pradesh,Visakhapatnam,Laptop,Vivo,Vi,UPI PIN,Success,4,2,34,6649.42,624280.34,3384,HDFC Bank,5.67,24.58,22.52,328.37,Yes,No,No,Yes,No,25.34,Legitimate
TXN1000136,CUST75803,State Bank of India,Current,Flipkart,Utility Bill,6549.49,INR,UPI,BHIM,Purchase,14,Sunday,May,67,Self-Employed,1522799,Punjab,Ludhiana,Android,Motorola,Jio,Biometric,Success,2,2,72,5300.93,725050.54,3214,Punjab National Bank,28.71,41.76,75.94,1124.35,Yes,Yes,No,No,No,18.72,Legitimate
TXN1000137,CUST58270,Kotak Mahindra Bank,Business,Amazon India,Utility Bill,597.42,INR,RTGS,Google Pay,Purchase,13,Monday,April,52,Farmer,190243,Rajasthan,Jodhpur,Tablet,Samsung,BSNL,Biometric,Success,1,1,67,727.35,189809.06,976,Union Bank of India,74.58,63.87,12.8,2205.34,Yes,No,No,No,No,220.59,Fraudulent
TXN1000138,CUST28661,Punjab National Bank,Savings,DMart,Restaurant,4696.36,INR,Net Banking,CRED,Money Transfer,14,Saturday,February,55,Employee,2269917,Haryana,Gurugram,iPhone,OnePlus,Jio,OTP,Success,4,1,30,5275.61,452481.54,1195,Punjab National Bank,49.07,97.76,60.85,873.77,Yes,No,No,No,No,31.21,Legitimate
TXN1000139,CUST52762,Canara Bank,Business,Myntra,Restaurant,3723.26,INR,IMPS,Google Pay,Bill Payment,18,Monday,March,24,Business,2035619,West Bengal,Kolkata,Laptop,Realme,BSNL,OTP,Success,5,2,98,3437.25,633464.14,851,Bank of Baroda,57.14,69.03,22.61,2117.3,Yes,Yes,No,Yes,No,202.36,Legitimate
TXN1000140,CUST44735,HDFC Bank,Savings,Big Bazaar,E-Commerce,3026.74,INR,Debit Card,Navi,Ticket Booking,22,Friday,January,31,Farmer,772115,Delhi,New Delhi,Android,Vivo,Vi,MPIN,Success,5,0,86,3392.31,50287.35,1225,Punjab National Bank,53.69,84.51,45.92,129.89,Yes,No,No,No,No,165.73,Legitimate
TXN1000141,CUST63004,Bank of Baroda,Current,Indian Oil,Travel,3686.46,INR,IMPS,Navi,Bill Payment,3,Monday,January,71,Government,698259,Maharashtra,Mumbai,iPhone,OnePlus,Vi,OTP,Success,5,2,117,2965.37,448365.72,3330,HDFC Bank,76.32,64.64,55.25,235.38,Yes,No,No,Yes,No,36.11,Legitimate
TXN1000142,CUST35919,Bank of Baroda,Current,Apollo Pharmacy,Hospital,1645.75,INR,IMPS,PhonePe,Recharge,1,Tuesday,October,45,Homemaker,2230904,Tamil Nadu,Chennai,Android,OnePlus,BSNL,UPI PIN,Success,3,1,116,1488.31,771599.08,767,Punjab National Bank,24.36,61.87,28.71,1982.14,Yes,No,No,Yes,No,62.77,Legitimate
TXN1000143,CUST29481,State Bank of India,Current,Swiggy,Travel,210.5,INR,Net Banking,Amazon Pay,Recharge,1,Monday,May,42,Business,1908398,Uttar Pradesh,Kanpur,iPhone,Vivo,Jio,MPIN,Success,6,2,61,154.26,290799.04,2231,Bank of Baroda,90.23,33.51,50.71,1495.28,Yes,No,No,No,No,49.87,Legitimate
TXN1000144,CUST60905,Punjab National Bank,Current,Reliance Fresh,Hospital,5450.45,INR,RTGS,PhonePe,Money Transfer,1,Sunday,August,51,Farmer,1126275,Punjab,Amritsar,iPhone,Apple,Airtel,UPI PIN,Success,3,0,97,3634.2,642981.03,3883,Axis Bank,52.99,97.37,41.78,2460.28,Yes,No,No,No,No,294.04,Legitimate
TXN1000145,CUST32768,ICICI Bank,Current,Zomato,Hospital,3757.29,INR,UPI,CRED,Ticket Booking,11,Friday,October,27,Government,2214548,Odisha,Bhubaneswar,Tablet,Xiaomi,BSNL,OTP,Success,1,0,29,2342.64,168197.48,2465,Axis Bank,41.01,97.88,33.68,741.22,Yes,Yes,No,Yes,No,143.99,Legitimate
